Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 65°,,Exp Aps 65°,,Exp Asp 65°,,Exp mm12 65°,,Exp mm13 65°,,Exp mm14 65°,,Exp mm21 65°,,Exp mm22 65°,,Exp mm23 65°,,Exp mm24 65°,,Exp mm31 65°,,Exp mm32 65°,,Exp mm33 65°,,Exp mm34 65°
723.65,16.337,723.65,0.069848,723.65,0.0046146,723.65,-0.86314,723.65,0.00078859,723.65,0.00046221,723.65,-0.85894,723.65,1.0266,723.65,-0.0014697,723.65,-3.35E-04,723.65,0.0035495,723.65,0.0011922,723.65,-0.53533,723.65,0.13894
725.24,16.17,725.24,0.13831,725.24,0.025052,725.24,-0.86792,725.24,0.0013645,725.24,0.00034131,725.24,-0.86323,725.24,1.0282,725.24,-0.0021973,725.24,-1.26E-04,725.24,0.0037466,725.24,-1.81E-04,725.24,-0.53274,725.24,0.13304
726.82,15.993,726.82,0.39428,726.82,0.051126,726.82,-0.87018,726.82,0.0034725,726.82,-7.23E-05,726.82,-0.86652,726.82,1.0267,726.82,-0.0045183,726.82,0.00011753,726.82,0.0052753,726.82,-0.0021664,726.82,-0.5282,726.82,0.12607
728.4,15.814,728.4,0.67378,728.4,0.08377,728.4,-0.87136,728.4,0.0057363,728.4,-1.06E-04,728.4,-0.86903,728.4,1.0238,728.4,-0.0075968,728.4,0.00023329,728.4,0.006285,728.4,-0.0037416,728.4,-0.52305,728.4,0.11964
729.99,15.657,729.99,0.55438,729.99,0.058426,729.99,-0.87494,729.99,0.0049272,729.99,-0.00012157,729.99,-0.87157,729.99,1.0251,729.99,-0.0064049,729.99,0.00038589,729.99,0.004238,729.99,-0.00235,729.99,-0.51963,729.99,0.1128
731.57,15.465,731.57,0.23021,731.57,0.038321,731.57,-0.8749,731.57,0.0020488,731.57,5.44E-05,731.57,-0.87191,731.57,1.0207,731.57,-0.0031364,731.57,0.00018113,731.57,0.0038464,731.57,-0.0008744,731.57,-0.51293,731.57,0.10704
733.15,15.295,733.15,0.15553,733.15,0.037154,733.15,-0.87904,733.15,0.0012949,733.15,1.87E-04,733.15,-0.87601,733.15,1.022,733.15,-0.0026108,733.15,-0.00028322,733.15,0.0039453,733.15,-0.00045667,733.15,-0.50942,733.15,0.1009
734.74,15.093,734.74,0.15682,734.74,0.010647,734.74,-0.88258,734.74,0.0015349,734.74,-1.97E-05,734.74,-0.87968,734.74,1.022,734.74,-0.002285,734.74,6.50E-05,734.74,0.0027558,734.74,0.00022589,734.74,-0.50432,734.74,0.094051
736.32,14.918,736.32,0.13479,736.32,0.022822,736.32,-0.88806,736.32,0.0012233,736.32,-5.59E-05,736.32,-0.88379,736.32,1.0248,736.32,-0.0022245,736.32,0.00015873,736.32,0.0025825,736.32,-0.00014782,736.32,-0.50122,736.32,0.087914
737.9,14.724,737.9,0.093491,737.9,0.039728,737.9,-0.89088,737.9,0.00066536,737.9,-0.00028083,737.9,-0.88641,737.9,1.0241,737.9,-0.0015546,737.9,0.0003272,737.9,0.0034294,737.9,-0.00084491,737.9,-0.49587,737.9,0.081337
739.49,14.544,739.49,0.097673,739.49,0.022179,739.49,-0.89466,739.49,0.00096635,739.49,-9.91E-05,739.49,-0.89037,739.49,1.0248,739.49,-0.0011148,739.49,2.98E-04,739.49,0.0031467,739.49,-0.00031114,739.49,-0.49126,739.49,0.075764
741.07,14.359,741.07,0.1436,741.07,0.027221,741.07,-0.89815,741.07,0.0012272,741.07,0.00027874,741.07,-0.89378,741.07,1.0248,741.07,-0.001626,741.07,-7.80E-05,741.07,0.0034389,741.07,-0.00062635,741.07,-0.48676,741.07,0.069548
742.65,14.172,742.65,0.16494,742.65,0.019073,742.65,-0.90207,742.65,0.0014713,742.65,0.00029972,742.65,-0.8969,742.65,1.0257,742.65,-0.0018322,742.65,-4.34E-05,742.65,0.0029997,742.65,-0.0002188,742.65,-0.48196,742.65,0.064243
744.24,14.003,744.24,0.24602,744.24,0.012834,744.24,-0.90538,744.24,0.0021911,744.24,5.16E-05,744.24,-0.90021,744.24,1.026,744.24,-0.0029783,744.24,-3.90E-05,744.24,0.0025819,744.24,5.86E-05,744.24,-0.47788,744.24,0.058038
745.82,13.808,745.82,0.16175,745.82,0.044159,745.82,-0.91126,745.82,0.0011374,745.82,-0.0002848,745.82,-0.90497,745.82,1.0295,745.82,-0.0020193,745.82,0.00040141,745.82,0.0037793,745.82,-0.0012231,745.82,-0.47323,745.82,0.052381
747.4,13.604,747.4,0.21173,747.4,0.024317,747.4,-0.91435,747.4,0.0017506,747.4,-0.0003182,747.4,-0.90814,747.4,1.0293,747.4,-0.0022688,747.4,0.00051397,747.4,0.003098,747.4,-0.00044724,747.4,-0.46722,747.4,0.045756
748.99,13.41,748.99,0.30946,748.99,0.038611,748.99,-0.91871,748.99,0.0024327,748.99,-0.00026315,748.99,-0.9122,748.99,1.0305,748.99,-0.0035493,748.99,9.54E-05,748.99,0.003515,748.99,-0.00088484,748.99,-0.4622,748.99,0.040155
750.57,13.224,750.57,0.33889,750.57,0.052426,750.57,-0.92156,750.57,0.0024916,750.57,0.00020594,750.57,-0.9151,750.57,1.0303,750.57,-0.0035,750.57,-0.00029406,750.57,0.0043722,750.57,-0.0017318,750.57,-0.45655,750.57,0.034776
752.15,13.019,752.15,0.34528,752.15,0.045107,752.15,-0.92426,752.15,0.0026411,752.15,0.00026094,752.15,-0.91805,752.15,1.0298,752.15,-0.0036955,752.15,-0.00032244,752.15,0.0042177,752.15,-0.001172,752.15,-0.45003,752.15,0.028833
753.73,12.835,753.73,0.50447,753.73,0.043969,753.73,-0.92904,753.73,0.0038083,753.73,0.00034841,753.73,-0.92175,753.73,1.0324,753.73,-0.0045228,753.73,-0.00020614,753.73,0.0043079,753.73,-0.0017343,753.73,-0.44501,753.73,0.023096
755.31,12.644,755.31,0.51654,755.31,0.048579,755.31,-0.93143,755.31,0.0037271,755.31,-1.17E-04,755.31,-0.92443,755.31,1.0317,755.31,-0.0045964,755.31,9.99E-05,755.31,0.0048723,755.31,-0.0020958,755.31,-0.43891,755.31,0.017423
756.9,12.461,756.9,0.57107,756.9,0.021153,756.9,-0.93521,756.9,0.0044242,756.9,-0.00023167,756.9,-0.92768,756.9,1.0326,756.9,-0.0053693,756.9,0.00026576,756.9,0.0029561,756.9,-0.00055918,756.9,-0.43375,756.9,0.011799
758.48,12.262,758.48,0.53202,758.48,0.045943,758.48,-0.93811,758.48,0.0039048,758.48,1.61E-04,758.48,-0.93115,758.48,1.0325,758.48,-0.0046264,758.48,-3.60E-05,758.48,0.0041124,758.48,-0.0016763,758.48,-0.4272,758.48,0.0062063
760.06,12.04,760.06,0.60374,760.06,0.034835,760.06,-0.94171,760.06,0.0044352,760.06,3.98E-05,760.06,-0.9351,760.06,1.0327,760.06,-0.0054445,760.06,-0.00021864,760.06,0.0034517,760.06,-0.0010331,760.06,-0.42031,760.06,8.43E-05
761.64,11.806,761.64,0.38577,761.64,0.030618,761.64,-0.94391,761.64,0.0027516,761.64,0.00044129,761.64,-0.93731,761.64,1.0314,761.64,-0.0038509,761.64,-0.00038148,761.64,0.0037763,761.64,-0.00053915,761.64,-0.41206,761.64,-0.0058531
763.22,11.589,763.22,0.38159,763.22,0.027777,763.22,-0.94318,763.22,0.0026148,763.22,-6.25E-06,763.22,-0.93893,763.22,1.0274,763.22,-0.003139,763.22,-7.19E-05,763.22,0.0042583,763.22,-0.0010587,763.22,-0.40294,763.22,-0.012069
764.81,11.426,764.81,0.36812,764.81,0.059968,764.81,-0.94402,764.81,0.0024093,764.81,1.00E-04,764.81,-0.93907,764.81,1.0259,764.81,-0.0037015,764.81,-0.00014081,764.81,0.0042971,764.81,-0.0014683,764.81,-0.39679,764.81,-0.017124
766.39,11.236,766.39,0.65751,766.39,0.059173,766.39,-0.94622,766.39,0.0041983,766.39,-3.48E-04,766.39,-0.94221,766.39,1.0251,766.39,-0.0051301,766.39,0.00014001,766.39,0.0050896,766.39,-0.0024815,766.39,-0.39025,766.39,-0.021911
767.97,11.073,767.97,0.87389,767.97,0.04177,767.97,-0.94964,767.97,0.0059003,767.97,-0.00035313,767.97,-0.94513,767.97,1.0264,767.97,-0.0071203,767.97,0.00020822,767.97,0.0038714,767.97,-0.0012049,767.97,-0.38513,767.97,-0.025806
769.55,10.887,769.55,0.90581,769.55,0.041709,769.55,-0.95583,769.55,0.0059559,769.55,-0.00010043,769.55,-0.9502,769.55,1.0312,769.55,-0.0067863,769.55,6.94E-05,769.55,0.0042245,769.55,-0.0018529,769.55,-0.3797,769.55,-0.030558
771.13,10.653,771.13,0.73531,771.13,0.081368,771.13,-0.96387,771.13,0.004457,771.13,2.52E-04,771.13,-0.95706,771.13,1.0369,771.13,-0.0058594,771.13,-0.00046235,771.13,0.0056916,771.13,-0.0029727,771.13,-0.37315,771.13,-0.035985
772.71,10.449,772.71,0.6291,772.71,0.077034,772.71,-0.97216,772.71,0.0036367,772.71,0.00056852,772.71,-0.96404,772.71,1.0432,772.71,-0.0050316,772.71,-0.00063819,772.71,0.0060557,772.71,-0.0029113,772.71,-0.36764,772.71,-0.042016
774.29,10.207,774.29,0.6389,774.29,0.053464,774.29,-0.97809,774.29,0.0038236,774.29,5.30E-05,774.29,-0.96949,774.29,1.047,774.29,-0.0044722,774.29,-5.76E-05,774.29,0.004435,774.29,-0.0023563,774.29,-0.35943,774.29,-0.047324
775.88,10.021,775.88,0.50767,775.88,0.077009,775.88,-0.98277,775.88,0.0029023,775.88,-1.40E-04,775.88,-0.97357,775.88,1.0491,775.88,-0.0044812,775.88,-2.15E-04,775.88,0.0040225,775.88,-0.0020705,775.88,-0.35333,775.88,-0.052926
777.46,9.8014,777.46,0.60118,777.46,0.045199,777.46,-0.98973,777.46,0.0035495,777.46,-5.40E-05,777.46,-0.97847,777.46,1.0537,777.46,-0.0040582,777.46,-0.00020658,777.46,0.0033442,777.46,-0.0018333,777.46,-0.34637,777.46,-0.057683
779.04,9.5553,779.04,0.6363,779.04,0.017734,779.04,-0.9913,779.04,0.0039403,779.04,0.00022496,779.04,-0.9816,779.04,1.0524,779.04,-0.00395,779.04,-2.46E-04,779.04,0.0027521,779.04,0.00018302,779.04,-0.33634,779.04,-0.062654
780.62,9.3287,780.62,0.69247,780.62,0.04796,780.62,-0.99742,780.62,0.003983,780.62,0.0001781,780.62,-0.9857,780.62,1.0559,780.62,-0.0045827,780.62,-0.00072175,780.62,0.005174,780.62,-0.001294,780.62,-0.32847,780.62,-0.06828
782.2,9.1173,782.2,0.47712,782.2,0.024993,782.2,-1.0003,782.2,0.0024348,782.2,0.00090338,782.2,-0.9879,782.2,1.057,782.2,-0.0029903,782.2,-0.0011346,782.2,0.0045457,782.2,-0.0010478,782.2,-0.31971,782.2,-0.07337
783.78,8.8936,783.78,0.33495,783.78,0.077938,783.78,-1.0038,783.78,0.0014485,783.78,0.00013399,783.78,-0.99079,783.78,1.0574,783.78,-0.002778,783.78,-2.88E-04,783.78,0.0056542,783.78,-0.0027376,783.78,-0.31133,783.78,-0.07767
785.36,8.6643,785.36,0.47946,785.36,0.027766,785.36,-1.0045,785.36,0.0025823,785.36,0.00038569,785.36,-0.99104,785.36,1.0563,785.36,-0.0032053,785.36,-8.03E-04,785.36,0.0028081,785.36,2.69E-05,785.36,-0.30087,785.36,-0.082629
786.94,8.4716,786.94,0.44301,786.94,0.025053,786.94,-1.0065,786.94,0.0022201,786.94,-0.00014302,786.94,-0.99483,786.94,1.0559,786.94,-0.0036525,786.94,-0.00014705,786.94,0.003953,786.94,-0.00045257,786.94,-0.29272,786.94,-0.086962
788.52,8.2402,788.52,0.40597,788.52,0.031306,788.52,-1.0109,788.52,0.0020362,788.52,0.000185,788.52,-0.99821,788.52,1.0578,788.52,-0.0025874,788.52,-1.31E-05,788.52,0.0036476,788.52,-0.0003469,788.52,-0.28317,788.52,-0.092445
790.1,8.0048,790.1,0.52021,790.1,0.031446,790.1,-1.0126,790.1,0.0024852,790.1,0.00028476,790.1,-0.99965,790.1,1.0572,790.1,-0.0027692,790.1,-2.51E-04,790.1,0.0037926,790.1,-0.001112,790.1,-0.27253,790.1,-0.096891
791.68,7.8038,791.68,0.7534,791.68,0.028554,791.68,-1.0123,791.68,0.0037662,791.68,0.00013591,791.68,-0.99931,791.68,1.0541,791.68,-0.0043752,791.68,-0.00037611,791.68,0.0024123,791.68,0.00050883,791.68,-0.26318,791.68,-0.10067
793.26,7.5926,793.26,0.74443,793.26,0.043877,793.26,-1.0178,793.26,0.0033458,793.26,0.00045619,793.26,-1.0048,793.26,1.0588,793.26,-0.0045928,793.26,-4.22E-04,793.26,0.0047258,793.26,-0.0010971,793.26,-0.25426,793.26,-0.10443
794.84,7.3819,794.84,0.65075,794.84,0.037737,794.84,-1.0207,794.84,0.0030118,794.84,-2.75E-05,794.84,-1.0085,794.84,1.0603,794.84,-0.0035733,794.84,-0.00055235,794.84,0.0035661,794.84,-0.00073366,794.84,-0.24451,794.84,-0.10849
796.42,7.1723,796.42,0.47953,796.42,0.011925,796.42,-1.0234,796.42,0.0022191,796.42,0.00014202,796.42,-1.0109,796.42,1.062,796.42,-0.0023614,796.42,-0.0003422,796.42,0.0019397,796.42,7.63E-05,796.42,-0.23402,796.42,-0.11296
798,6.9146,798,0.55739,798,0.070576,798,-1.0245,798,0.0020819,798,-6.08E-04,798,-1.012,798,1.0614,798,-0.003185,798,-0.00018481,798,0.0056287,798,-0.0030141,798,-0.22146,798,-0.11655
799.58,6.7145,799.58,0.88537,799.58,0.062153,799.58,-1.0266,799.58,0.0035363,799.58,-0.00020254,799.58,-1.0155,799.58,1.0618,799.58,-0.0045331,799.58,-0.00022881,799.58,0.0039432,799.58,-0.002512,799.58,-0.21157,799.58,-0.11994
801.16,6.521,801.16,0.89842,801.16,0.054889,801.16,-1.0293,801.16,0.0038242,801.16,-1.51E-07,801.16,-1.0013,801.16,1.0455,801.16,-0.0033577,801.16,0.00055308,801.16,0.0031031,801.16,-1.30E-03,801.16,-0.20555,801.16,-0.12583
802.74,6.301,802.74,1.0166,802.74,0.054184,802.74,-1.0336,802.74,0.0042736,802.74,7.46E-04,802.74,-1.0009,802.74,1.0433,802.74,-0.0029595,802.74,0.00016515,802.74,0.0033935,802.74,-0.0013219,802.74,-0.19516,802.74,-0.13004
804.32,6.0765,804.32,1.0396,804.32,0.045804,804.32,-1.0374,804.32,0.0043776,804.32,0.00045117,804.32,-1.0004,804.32,1.0414,804.32,-0.0025248,804.32,0.00095968,804.32,0.0030605,804.32,-0.00041878,804.32,-0.18374,804.32,-0.13417
805.9,5.8931,805.9,0.99419,805.9,0.026359,805.9,-1.043,805.9,0.0045016,805.9,0.00096418,805.9,-0.9999,805.9,1.0402,805.9,-0.0020622,805.9,0.00098137,805.9,3.18E-06,805.9,0.0022223,805.9,-0.17394,805.9,-0.13902
807.48,5.666,807.48,0.82145,807.48,0.057653,807.48,-1.0434,807.48,0.0038392,807.48,0.00098908,807.48,-0.99992,807.48,1.0373,807.48,-0.0015485,807.48,1.44E-03,807.48,-4.62E-05,807.48,0.0029138,807.48,-0.16045,807.48,-0.14192
809.05,5.4856,809.05,0.86514,809.05,0.047353,809.05,-1.046,809.05,0.004088,809.05,1.34E-03,809.05,-0.99997,809.05,1.0362,809.05,-0.0015894,809.05,1.56E-03,809.05,-0.0037041,809.05,0.0056006,809.05,-0.14914,809.05,-0.14525
810.63,5.2867,810.63,0.89778,810.63,0.065124,810.63,-1.0504,810.63,0.0041194,810.63,0.0015042,810.63,-1.0013,810.63,1.0371,810.63,-0.0010413,810.63,0.001803,810.63,-0.0024252,810.63,0.0056978,810.63,-0.13526,810.63,-0.14943
812.21,5.0945,812.21,0.95322,812.21,0.016495,812.21,-1.0486,812.21,0.0041957,812.21,0.0017479,812.21,-1.0007,812.21,1.0358,812.21,-0.0016841,812.21,0.0016425,812.21,-0.0049962,812.21,0.0080048,812.21,-0.12049,812.21,-0.15157
813.79,4.9322,813.79,1.1256,813.79,0.029118,813.79,-1.0508,813.79,0.004466,813.79,0.0016821,813.79,-1.0027,813.79,1.0373,813.79,-0.0015124,813.79,0.0017313,813.79,-0.0036802,813.79,0.0058952,813.79,-0.10724,813.79,-0.15383
815.37,4.7802,815.37,0.96407,815.37,0.062463,815.37,-1.0464,815.37,0.0034543,815.37,0.0016762,815.37,-1.0021,815.37,1.0343,815.37,-0.0015554,815.37,0.0018076,815.37,-0.0034245,815.37,0.0057701,815.37,-0.091922,815.37,-0.15563
816.95,4.6359,816.95,0.58969,816.95,0.071893,816.95,-1.0407,816.95,0.0027126,816.95,1.65E-03,816.95,-1.0004,816.95,1.0311,816.95,-0.00056654,816.95,0.0019752,816.95,-0.0074629,816.95,0.0095214,816.95,-0.076649,816.95,-0.15584
818.52,4.5181,818.52,0.36789,818.52,0.050529,818.52,-1.0311,818.52,0.0015109,818.52,1.19E-03,818.52,-0.99982,818.52,1.0248,818.52,-7.92E-05,818.52,1.76E-03,818.52,-0.0056438,818.52,0.0074243,818.52,-0.059878,818.52,-0.15617
820.1,4.4117,820.1,0.57847,820.1,0.042979,820.1,-1.0196,820.1,-0.0015034,820.1,0.00064566,820.1,-1.0002,820.1,1.0214,820.1,0.0019246,820.1,0.0010158,820.1,-0.0028123,820.1,0.0042895,820.1,-0.041746,820.1,-0.15468
821.68,4.3876,821.68,0.85526,821.68,0.035034,821.68,-1.0096,821.68,-0.0022815,821.68,4.93E-05,821.68,-1.0057,821.68,1.0238,821.68,0.002249,821.68,-0.00067992,821.68,0.0031751,821.68,-0.0015271,821.68,-0.029155,821.68,-0.15264
823.26,4.3651,823.26,0.74901,823.26,0.049794,823.26,-1.0027,823.26,-0.001983,823.26,8.84E-05,823.26,-1.0001,823.26,1.0154,823.26,0.0019535,823.26,-0.00059051,823.26,0.0029472,823.26,-0.0017606,823.26,-0.019035,823.26,-0.15261
824.84,4.3445,824.84,0.49157,824.84,0.027041,824.84,-0.99949,824.84,0.0012523,824.84,0.00036462,824.84,-0.99777,824.84,1.0119,824.84,-0.0012451,824.84,-0.00070104,824.84,0.0015715,824.84,-0.00084042,824.84,-0.012503,824.84,-0.15206
826.41,4.3264,826.41,1.2732,826.41,0.03082,826.41,-0.99825,826.41,0.0033149,826.41,0.00028058,826.41,-0.99713,826.41,1.0104,826.41,-0.0034062,826.41,-0.00057189,826.41,0.0018159,826.41,-0.0011492,826.41,-0.0041992,826.41,-0.15171
827.99,4.3217,827.99,1.7434,827.99,0.044312,827.99,-0.99949,827.99,0.0046299,827.99,0.00016519,827.99,-0.99837,827.99,1.0117,827.99,-0.0045798,827.99,-0.00058534,827.99,0.0020753,827.99,-0.0017819,827.99,0.0050592,827.99,-0.15167
829.57,4.335,829.57,2.0453,829.57,0.032263,829.57,-1.002,829.57,0.0054155,829.57,1.23E-04,829.57,-1.0005,829.57,1.0149,829.57,-0.0054702,829.57,-0.0005575,829.57,0.002124,829.57,-0.0016927,829.57,0.016787,829.57,-0.15156
831.15,4.359,831.15,2.1871,831.15,0.050773,831.15,-1.0064,831.15,0.0060111,831.15,-2.57E-04,831.15,-1.0043,831.15,1.0204,831.15,-0.0058689,831.15,-0.00029064,831.15,0.0034992,831.15,-0.0033055,831.15,0.029168,831.15,-0.15103
832.72,4.4244,832.72,1.6215,832.72,0.045394,832.72,-1.0127,832.72,0.0043682,832.72,3.67E-04,832.72,-1.0005,832.72,1.0193,832.72,-0.0046432,832.72,0.00041067,832.72,-0.001196,832.72,0.001685,832.72,0.044736,832.72,-0.15228
834.3,4.5548,834.3,0.99343,834.3,0.040136,834.3,-1.016,834.3,0.0026247,834.3,0.00085457,834.3,-1.0004,834.3,1.0217,834.3,-0.00289,834.3,0.00014469,834.3,-0.0027382,834.3,0.0033061,834.3,0.063442,834.3,-0.1515
835.88,4.689,835.88,1.0648,835.88,0.044789,835.88,-1.0151,835.88,0.0027551,835.88,6.54E-04,835.88,-1.0006,835.88,1.023,835.88,-0.0031337,835.88,2.79E-05,835.88,-0.0026675,835.88,0.00318,835.88,0.078031,835.88,-0.14965
837.45,4.8119,837.45,0.99982,837.45,0.043214,837.45,-1.0177,837.45,0.0026456,837.45,0.00065455,837.45,-1.0007,837.45,1.0249,837.45,-0.0034517,837.45,0.00021444,837.45,-0.0022561,837.45,0.0023604,837.45,0.090857,837.45,-0.14834
839.03,4.9276,839.03,1.1015,839.03,0.010075,839.03,-1.0234,839.03,0.0028913,839.03,0.0013066,839.03,-1.0004,839.03,1.0275,839.03,-0.003855,839.03,4.71E-05,839.03,-0.0044907,839.03,0.0049092,839.03,0.10332,839.03,-0.1472
840.61,5.1117,840.61,1.3262,840.61,0.062184,840.61,-1.0275,840.61,0.0032853,840.61,1.52E-03,840.61,-1.0002,840.61,1.0294,840.61,-0.0047323,840.61,5.68E-05,840.61,-0.0069712,840.61,0.0079235,840.61,0.11931,840.61,-0.14527
842.18,5.3256,842.18,0.67526,842.18,0.061333,842.18,-1.0345,842.18,0.0009083,842.18,0.0016778,842.18,-0.9999,842.18,1.0334,842.18,-0.0027092,842.18,0.00020591,842.18,-0.0085056,842.18,0.0092511,842.18,0.13714,842.18,-0.14296
843.76,5.5069,843.76,1.0038,843.76,0.05369,843.76,-1.0414,843.76,0.0019653,843.76,1.67E-03,843.76,-0.9997,843.76,1.0376,843.76,-0.0043419,843.76,0.00042583,843.76,-0.010515,843.76,0.010905,843.76,0.1518,843.76,-0.1404
845.34,5.7181,845.34,0.99939,845.34,0.013248,845.34,-1.0536,845.34,0.0012225,845.34,0.0018012,845.34,-0.99981,845.34,1.0427,845.34,-0.0045213,845.34,0.0011667,845.34,-0.016378,845.34,0.017701,845.34,0.16931,845.34,-0.13877
846.91,5.9471,846.91,1.2248,846.91,0.029023,846.91,-1.073,846.91,1.87E-05,846.91,0.0034691,846.91,-1.0037,846.91,1.0544,846.91,-0.0070312,846.91,0.0017941,846.91,-0.027616,846.91,0.031104,846.91,0.18895,846.91,-0.13639
848.49,6.2278,848.49,0.5891,848.49,0.084279,848.49,-1.0866,848.49,-0.0037619,848.49,0.0042994,848.49,-1.0089,848.49,1.0681,848.49,-0.0064983,848.49,0.0022739,848.49,-0.033012,848.49,0.036452,848.49,0.20906,848.49,-0.13193
850.06,6.5687,850.06,0.52257,850.06,0.091923,850.06,-1.0906,850.06,-0.0038206,850.06,0.0043101,850.06,-1.0049,850.06,1.0678,850.06,-0.0053264,850.06,0.00047761,850.06,-0.031546,850.06,0.035257,850.06,0.23075,850.06,-0.12498
851.64,6.83,851.64,0.509,851.64,0.0064475,851.64,-1.1096,851.64,-0.0068347,851.64,0.0048723,851.64,-1.0138,851.64,1.0881,851.64,-0.0092637,851.64,0.0020173,851.64,-0.040512,851.64,0.046501,851.64,0.25093,851.64,-0.11818
853.22,7.2127,853.22,0.51152,853.22,0.099186,853.22,-1.1138,853.22,-0.0083211,853.22,0.0049774,853.22,-1.0104,853.22,1.091,853.22,-0.0075724,853.22,0.0020227,853.22,-0.044362,853.22,0.051628,853.22,0.27339,853.22,-0.11008
854.79,7.5566,854.79,0.36064,854.79,0.056474,854.79,-1.1161,854.79,-0.0091577,854.79,0.0036854,854.79,-1.0043,854.79,1.0905,854.79,-0.0042061,854.79,0.001291,854.79,-0.047402,854.79,0.055181,854.79,0.293,854.79,-0.10161
856.37,7.9332,856.37,0.39338,856.37,0.14236,856.37,-1.117,856.37,-0.0091624,856.37,0.0034718,856.37,-1.0019,856.37,1.093,856.37,-0.0029971,856.37,-0.00016834,856.37,-0.046495,856.37,0.053174,856.37,0.31248,856.37,-0.092515
857.94,8.2574,857.94,0.72417,857.94,0.066705,857.94,-1.1094,857.94,-0.0052763,857.94,0.0021617,857.94,-0.99854,857.94,1.0948,857.94,-0.0019192,857.94,-0.00071504,857.94,-0.040085,857.94,0.045911,857.94,0.32758,857.94,-0.082372
859.52,8.6579,859.52,0.32296,859.52,0.13817,859.52,-1.1046,859.52,-0.0062663,859.52,0.0023663,859.52,-0.99858,859.52,1.0966,859.52,0.0013733,859.52,-0.0013808,859.52,-0.041283,859.52,0.043449,859.52,0.34626,859.52,-0.072264
861.09,9.0014,861.09,0.35316,861.09,0.058309,861.09,-1.0999,861.09,-0.0047825,861.09,0.0018093,861.09,-1.0009,861.09,1.1067,861.09,0.00071827,861.09,-0.0011067,861.09,-0.030639,861.09,0.03334,861.09,0.36067,861.09,-0.059694
862.67,9.4147,862.67,0.46065,862.67,0.032421,862.67,-1.1004,862.67,-0.0034855,862.67,0.00079744,862.67,-1.0025,862.67,1.1156,862.67,-0.00029288,862.67,-0.00011028,862.67,-0.024277,862.67,0.027595,862.67,0.38078,862.67,-0.047654
864.24,9.8139,864.24,0.69894,864.24,0.054627,864.24,-1.0837,864.24,0.00012118,864.24,3.98E-04,864.24,-1.0077,864.24,1.1253,864.24,-0.0028208,864.24,-0.00024257,864.24,-0.018538,864.24,0.020341,864.24,0.38968,864.24,-0.035464
865.82,10.148,865.82,0.23916,865.82,0.030587,865.82,-1.0723,865.82,0.003509,865.82,0.00023043,865.82,-1.0345,865.82,1.1602,865.82,0.000228,865.82,-0.00067694,865.82,0.0035277,865.82,-0.0039049,865.82,0.38939,865.82,-0.022046
867.39,10.544,867.39,0.41816,867.39,0.029758,867.39,-1.0578,867.39,0.0045258,867.39,0.00041331,867.39,-1.0227,867.39,1.1493,867.39,-0.0019533,867.39,-9.39E-04,867.39,0.0032649,867.39,-0.0027134,867.39,0.40186,867.39,-0.010263
868.97,10.923,868.97,0.15859,868.97,0.050529,868.97,-1.046,868.97,0.0032294,868.97,-0.00034616,868.97,-1.009,868.97,1.1386,868.97,0.00065832,868.97,-0.00012204,868.97,0.0057376,868.97,-0.0040539,868.97,0.41449,868.97,0.001739
870.54,11.265,870.54,0.45137,870.54,0.04636,870.54,-1.0306,870.54,0.0049285,870.54,0.00052653,870.54,-0.99819,870.54,1.127,870.54,-0.0033045,870.54,-0.00033191,870.54,0.0041376,870.54,-0.0042417,870.54,0.42276,870.54,0.014646
872.11,11.691,872.11,0.14005,872.11,0.010562,872.11,-1.0143,872.11,0.0023959,872.11,0.00011148,872.11,-0.98312,872.11,1.1137,872.11,-0.00070718,872.11,-0.00016068,872.11,-2.42E-06,872.11,-0.0025607,872.11,0.4341,872.11,0.027606
873.69,12.024,873.69,0.42413,873.69,0.064659,873.69,-1.0004,873.69,0.005409,873.69,3.43E-05,873.69,-0.97134,873.69,1.1045,873.69,-0.0018506,873.69,-0.00021034,873.69,0.00081555,873.69,-0.0044851,873.69,0.44081,873.69,0.040101
875.26,12.461,875.26,0.27502,875.26,0.041743,875.26,-0.98293,875.26,0.003628,875.26,-1.38E-05,875.26,-0.95884,875.26,1.0912,875.26,-0.001041,875.26,0.00063384,875.26,0.0001699,875.26,-0.0029585,875.26,0.4504,875.26,0.054467
876.84,12.857,876.84,0.091084,876.84,0.073517,876.84,-0.96399,876.84,0.0022016,876.84,-3.88E-04,876.84,-0.94313,876.84,1.0749,876.84,0.00062388,876.84,0.00049862,876.84,0.0012321,876.84,-0.0043123,876.84,0.45681,876.84,0.069399
878.41,13.25,878.41,0.034072,878.41,0.0076466,878.41,-0.94065,878.41,0.0011605,878.41,2.84E-05,878.41,-0.92578,878.41,1.0547,878.41,0.00085879,878.41,0.00028608,878.41,-0.0015809,878.41,-0.0011823,878.41,0.45989,878.41,0.082846
879.98,13.608,879.98,0.17747,879.98,0.051081,879.98,-0.92255,879.98,-0.00053299,879.98,-9.91E-05,879.98,-0.91246,879.98,1.0401,879.98,0.002202,879.98,0.00041251,879.98,-0.00084459,879.98,-0.0028351,879.98,0.46357,879.98,0.094883
