Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 55°,,Exp Aps 55°,,Exp Asp 55°,,Exp mm12 55°,,Exp mm13 55°,,Exp mm14 55°,,Exp mm21 55°,,Exp mm22 55°,,Exp mm23 55°,,Exp mm24 55°,,Exp mm31 55°,,Exp mm32 55°,,Exp mm33 55°,,Exp mm34 55°
723.65,33.694,723.65,0.10927,723.65,0.13321,723.65,-0.40329,723.65,0.002992,723.65,1.45E-03,723.65,-0.39097,723.65,1.0512,723.65,0.0014498,723.65,-0.0020293,723.65,0.0026286,723.65,0.0043128,723.65,-0.92518,723.65,0.28396
725.24,33.68,725.24,0.12544,725.24,0.085449,725.24,-0.40549,725.24,0.0031461,725.24,0.0012862,725.24,-0.39301,725.24,1.0561,725.24,0.00052227,725.24,-0.0023462,725.24,0.0034888,725.24,0.0020899,725.24,-0.92959,725.24,0.2824
726.82,33.614,726.82,0.24083,726.82,0.03798,726.82,-0.40759,726.82,0.0044205,726.82,1.59E-03,726.82,-0.39624,726.82,1.0558,726.82,-0.0034901,726.82,-0.0024646,726.82,0.0061915,726.82,-6.15E-05,726.82,-0.92989,726.82,0.27874
728.4,33.592,728.4,0.30921,728.4,0.021755,728.4,-0.4065,728.4,0.0054668,728.4,1.36E-03,728.4,-0.39697,728.4,1.0509,728.4,-0.0059674,728.4,-0.0020533,728.4,0.0057467,728.4,-0.00092748,728.4,-0.92641,728.4,0.27483
729.99,33.552,729.99,0.23934,729.99,0.058989,729.99,-0.40672,729.99,0.0049883,729.99,1.42E-03,729.99,-0.39604,729.99,1.0486,729.99,-0.0036929,729.99,-1.27E-03,729.99,0.0036829,729.99,0.00051379,729.99,-0.92382,729.99,0.27112
731.57,33.522,731.57,0.15111,731.57,0.034846,731.57,-0.40559,731.57,0.0025446,731.57,1.73E-03,731.57,-0.39594,731.57,1.0422,731.57,-0.00088865,731.57,-0.0022868,731.57,0.0048857,731.57,0.0006826,731.57,-0.91905,731.57,0.26796
733.15,33.475,733.15,0.17158,733.15,0.089869,733.15,-0.40734,733.15,0.0030674,733.15,0.0019402,733.15,-0.39705,733.15,1.0421,733.15,9.73E-05,733.15,-0.0031305,733.15,0.0026736,733.15,0.0022812,733.15,-0.91977,733.15,0.2649
734.74,33.447,734.74,0.14122,734.74,0.12653,734.74,-0.40953,734.74,0.0034618,734.74,1.46E-03,734.74,-0.39981,734.74,1.0455,734.74,0.00096356,734.74,-2.83E-03,734.74,0.00053637,734.74,0.0036485,734.74,-0.92283,734.74,0.26217
736.32,33.38,736.32,0.14672,736.32,0.095723,736.32,-0.41186,736.32,0.0029852,736.32,0.0017886,736.32,-0.40156,736.32,1.0456,736.32,0.00025073,736.32,-2.58E-03,736.32,0.00062752,736.32,0.0028389,736.32,-0.92328,736.32,0.25892
737.9,33.338,737.9,0.11893,737.9,0.10625,737.9,-0.41291,737.9,0.0032371,737.9,0.0016445,737.9,-0.40209,737.9,1.0445,737.9,0.0010314,737.9,-1.86E-03,737.9,0.0015082,737.9,0.0025092,737.9,-0.92221,737.9,0.25597
739.49,33.266,739.49,0.11709,739.49,0.10846,739.49,-0.41607,739.49,0.0027792,739.49,1.59E-03,739.49,-0.40525,739.49,1.0466,739.49,0.00096498,739.49,-2.06E-03,739.49,0.0020117,739.49,3.35E-03,739.49,-0.92382,739.49,0.25439
741.07,33.27,741.07,0.11658,741.07,0.10943,741.07,-0.41666,741.07,0.0034912,741.07,0.0013907,741.07,-0.40616,741.07,1.0492,741.07,0.00093824,741.07,-0.0017302,741.07,0.0037486,741.07,0.0024317,741.07,-0.92588,741.07,0.25253
742.65,33.211,742.65,0.15303,742.65,0.09641,742.65,-0.4187,742.65,0.0033575,742.65,0.0016648,742.65,-0.40839,742.65,1.0492,742.65,-5.03E-05,742.65,-0.0025155,742.65,0.0027575,742.65,0.0025171,742.65,-0.92613,742.65,0.24993
744.24,33.143,744.24,0.1463,744.24,0.1294,744.24,-0.42184,744.24,0.003297,744.24,0.0018424,744.24,-0.40994,744.24,1.0525,744.24,9.80E-04,744.24,-2.63E-03,744.24,0.0017437,744.24,0.0040046,744.24,-0.92765,744.24,0.24702
745.82,33.14,745.82,0.13189,745.82,0.11278,745.82,-0.42421,745.82,0.0037602,745.82,0.0012411,745.82,-0.41102,745.82,1.0575,745.82,3.07E-05,745.82,-0.0017448,745.82,-6.29E-05,745.82,0.0027016,745.82,-0.93346,745.82,0.2453
747.4,33.075,747.4,0.15469,747.4,0.10225,747.4,-0.42491,747.4,0.0040303,747.4,0.0014343,747.4,-0.41112,747.4,1.0546,747.4,0.00018176,747.4,-0.0022893,747.4,0.001748,747.4,0.0019709,747.4,-0.92934,747.4,0.24144
748.99,33.023,748.99,0.19659,748.99,0.11488,748.99,-0.42604,748.99,0.0049712,748.99,0.0012465,748.99,-0.41341,748.99,1.0527,748.99,-0.0017367,748.99,-0.0022652,748.99,0.00048603,748.99,2.64E-03,748.99,-0.92804,748.99,0.2386
750.57,33.009,750.57,0.24036,750.57,0.066794,750.57,-0.42701,750.57,0.004813,750.57,1.62E-03,750.57,-0.41389,750.57,1.0538,750.57,-0.0024223,750.57,-2.85E-03,750.57,0.0018948,750.57,0.00040734,750.57,-0.92998,750.57,0.2369
752.15,32.928,752.15,0.2214,752.15,0.078527,752.15,-0.42977,752.15,0.0046421,752.15,0.0016845,752.15,-0.41593,752.15,1.053,752.15,-0.0015647,752.15,-0.0029468,752.15,0.0027214,752.15,0.00083803,752.15,-0.92894,752.15,0.23491
753.73,32.886,753.73,0.23122,753.73,0.084151,753.73,-0.43242,753.73,0.0050483,753.73,1.66E-03,753.73,-0.4193,753.73,1.0564,753.73,-0.0020235,753.73,-2.68E-03,753.73,0.0020087,753.73,0.0011304,753.73,-0.93212,753.73,0.23219
755.31,32.836,755.31,0.22639,755.31,0.038482,755.31,-0.43485,755.31,0.0042633,755.31,1.43E-03,755.31,-0.4211,755.31,1.0585,755.31,-0.0027226,755.31,-0.0018634,755.31,0.0053425,755.31,-0.00070824,755.31,-0.93382,755.31,2.30E-01
756.9,32.806,756.9,0.19306,756.9,0.061815,756.9,-0.43642,756.9,0.0041503,756.9,0.0014663,756.9,-0.42255,756.9,1.0599,756.9,-0.002001,756.9,-0.0017347,756.9,0.0040306,756.9,0.0006046,756.9,-0.93501,756.9,0.22812
758.48,32.725,758.48,0.2406,758.48,0.04735,758.48,-0.43897,758.48,0.0046714,758.48,1.41E-03,758.48,-0.4249,758.48,1.0601,758.48,-0.0026341,758.48,-2.13E-03,758.48,0.0054922,758.48,-0.00071957,758.48,-0.93486,758.48,0.22503
760.06,32.697,760.06,0.23909,760.06,0.056963,760.06,-0.43962,760.06,0.0047907,760.06,1.57E-03,760.06,-0.42583,760.06,1.0597,760.06,-0.003199,760.06,-0.0024498,760.06,0.0035956,760.06,0.00068887,760.06,-0.9335,760.06,0.22276
761.64,32.647,761.64,0.21839,761.64,0.095496,761.64,-0.43944,761.64,0.004955,761.64,1.58E-03,761.64,-0.42663,761.64,1.0553,761.64,-0.0014247,761.64,-0.0028544,761.64,0.0035206,761.64,0.0014449,761.64,-0.92864,761.64,0.21892
763.22,32.598,763.22,0.19254,763.22,0.11689,763.22,-0.43886,763.22,0.0044823,763.22,0.0015378,763.22,-0.42656,763.22,1.0479,763.22,-0.00075287,763.22,-0.002837,763.22,0.0018758,763.22,0.002525,763.22,-0.92497,763.22,0.21508
764.81,32.56,764.81,0.23425,764.81,0.11894,764.81,-0.43841,764.81,0.0058109,764.81,0.0013624,764.81,-0.42682,764.81,1.0446,764.81,-0.00087138,764.81,-2.93E-03,764.81,0.0017307,764.81,0.0013846,764.81,-0.92031,764.81,0.21232
766.39,32.51,766.39,0.24001,766.39,0.065498,766.39,-0.43983,766.39,0.0047569,766.39,1.34E-03,766.39,-0.42876,766.39,1.0441,766.39,-0.0025111,766.39,-0.0025761,766.39,0.0043446,766.39,7.46E-06,766.39,-0.92009,766.39,0.20869
767.97,32.486,767.97,0.29827,767.97,0.045693,767.97,-0.44111,767.97,0.0056515,767.97,0.0011477,767.97,-0.43016,767.97,1.0455,767.97,-0.0045212,767.97,-0.0025084,767.97,0.0051354,767.97,-0.00078994,767.97,-0.92108,767.97,0.20714
769.55,32.441,769.55,0.29482,769.55,0.048104,769.55,-0.44647,769.55,0.0051471,769.55,1.44E-03,769.55,-0.43303,769.55,1.0537,769.55,-0.0034216,769.55,-2.99E-03,769.55,0.0060681,769.55,-0.001839,769.55,-0.92966,769.55,0.2066
771.13,32.408,771.13,0.2563,771.13,0.084895,771.13,-0.45234,771.13,0.0057119,771.13,1.53E-03,771.13,-0.43737,771.13,1.0653,771.13,-0.0029137,771.13,-2.39E-03,771.13,0.0045157,771.13,0.0011278,771.13,-0.94009,771.13,0.20713
772.71,32.331,772.71,0.22671,772.71,0.087425,772.71,-0.45672,772.71,0.0051674,772.71,1.49E-03,772.71,-0.43985,772.71,1.071,772.71,-2.02E-03,772.71,-0.0028117,772.71,0.0048031,772.71,0.0014922,772.71,-0.9423,772.71,0.20401
774.29,32.241,774.29,0.21395,774.29,0.060127,774.29,-0.46164,774.29,0.0049041,774.29,0.0014806,774.29,-0.44451,774.29,1.0767,774.29,-0.0020192,774.29,-2.01E-03,774.29,0.00367,774.29,0.00046799,774.29,-0.94519,774.29,0.20308
775.88,32.175,775.88,0.22033,775.88,0.14093,775.88,-0.46487,775.88,0.0058604,775.88,0.0011561,775.88,-0.44481,775.88,1.078,775.88,-0.0015114,775.88,-0.0027699,775.88,0.0003487,775.88,0.0032022,775.88,-0.94721,775.88,0.19996
777.46,32.139,777.46,0.22728,777.46,0.088615,777.46,-0.46801,777.46,0.0058505,777.46,0.0014561,777.46,-0.44673,777.46,1.0831,777.46,-0.0014281,777.46,-0.0025404,777.46,-0.00025258,777.46,0.0010765,777.46,-0.95019,777.46,0.19838
779.04,32.07,779.04,0.21296,779.04,0.10585,779.04,-0.47007,779.04,0.0053958,779.04,0.0010877,779.04,-0.44959,779.04,1.0826,779.04,-0.0020224,779.04,-2.99E-03,779.04,0.00030048,779.04,0.0025032,779.04,-0.94901,779.04,0.19599
780.62,32.057,780.62,0.22912,780.62,0.13013,780.62,-0.47115,780.62,0.0064028,780.62,0.0014129,780.62,-0.45116,780.62,1.0835,780.62,-0.00092819,780.62,-3.01E-03,780.62,0.00075462,780.62,2.50E-03,780.62,-0.9501,780.62,0.19434
782.2,31.972,782.2,0.25649,782.2,0.12495,782.2,-0.47398,782.2,0.0062403,782.2,0.001891,782.2,-0.45417,782.2,1.0842,782.2,-0.0016665,782.2,-0.0037018,782.2,-3.11E-05,782.2,0.0027603,782.2,-0.94882,782.2,0.19152
783.78,31.93,783.78,0.24938,783.78,0.12706,783.78,-0.47572,783.78,0.0059041,783.78,0.0019867,783.78,-0.45408,783.78,1.0823,783.78,7.45E-05,783.78,-3.70E-03,783.78,0.0022513,783.78,0.001162,783.78,-0.95027,783.78,0.18936
785.36,31.898,785.36,0.21949,785.36,0.12261,785.36,-0.47793,785.36,0.0057249,785.36,0.0019991,785.36,-0.45729,785.36,1.0859,785.36,0.00031623,785.36,-2.98E-03,785.36,0.0015039,785.36,0.0014844,785.36,-0.95176,785.36,0.18664
786.94,31.814,786.94,0.23335,786.94,0.11228,786.94,-0.48011,786.94,0.0056575,786.94,0.0015069,786.94,-0.46015,786.94,1.0854,786.94,-0.0022755,786.94,-0.0028648,786.94,0.0037284,786.94,0.0027138,786.94,-0.9502,786.94,0.185
788.52,31.788,788.52,0.22519,788.52,0.082443,788.52,-0.48267,788.52,0.0053499,788.52,0.0016073,788.52,-0.46281,788.52,1.0906,788.52,-0.0021222,788.52,-2.19E-03,788.52,0.0045104,788.52,0.0013203,788.52,-0.95338,788.52,0.18385
790.1,31.707,790.1,0.26178,790.1,0.10029,790.1,-0.48549,790.1,0.0053206,790.1,1.75E-03,790.1,-0.46462,790.1,1.0903,790.1,-0.0025721,790.1,-0.003729,790.1,0.0024232,790.1,0.0017764,790.1,-0.95314,790.1,0.18083
791.68,31.669,791.68,0.25255,791.68,0.12486,791.68,-0.48441,791.68,0.0061807,791.68,0.0012941,791.68,-0.46304,791.68,1.0836,791.68,-0.0018899,791.68,-0.0033407,791.68,0.00024879,791.68,2.28E-03,791.68,-0.94833,791.68,0.17817
793.26,31.605,793.26,0.27094,793.26,0.11929,793.26,-0.48644,793.26,0.0057937,793.26,1.74E-03,793.26,-0.46599,793.26,1.084,793.26,-0.0022703,793.26,-0.0037615,793.26,-7.53E-05,793.26,0.0020662,793.26,-0.94722,793.26,0.17607
794.84,31.572,794.84,0.28179,794.84,0.092774,794.84,-0.48787,794.84,0.0060247,794.84,0.0014582,794.84,-0.46637,794.84,1.0838,794.84,-0.0030225,794.84,-0.0038666,794.84,6.54E-05,794.84,0.0011826,794.84,-0.94783,794.84,0.1738
796.42,31.497,796.42,0.29159,796.42,0.10905,796.42,-0.4904,796.42,0.0067831,796.42,1.43E-03,796.42,-0.46799,796.42,1.0839,796.42,-0.0027895,796.42,-0.0035559,796.42,-0.00184,796.42,1.52E-03,796.42,-0.94742,796.42,0.17094
798,31.466,798,0.29614,798,0.10867,798,-0.49045,798,0.0066576,798,1.85E-03,798,-0.46896,798,1.082,798,-0.0024146,798,-0.0041287,798,-0.00039315,798,0.0015977,798,-0.94442,798,0.16908
799.58,31.401,799.58,0.26756,799.58,0.099423,799.58,-0.49202,799.58,0.0059596,799.58,0.0011578,799.58,-0.47204,799.58,1.0806,799.58,-0.002499,799.58,-0.0034448,799.58,0.0022989,799.58,9.35E-04,799.58,-0.94243,799.58,0.16599
801.16,31.331,801.16,0.30156,801.16,0.10395,801.16,-0.49486,801.16,0.0065187,801.16,0.0014999,801.16,-0.4744,801.16,1.0806,801.16,-0.0021398,801.16,-0.0039664,801.16,2.63E-03,801.16,0.00030012,801.16,-0.94338,801.16,0.16445
802.74,31.264,802.74,0.27869,802.74,0.091647,802.74,-0.49937,802.74,0.005608,802.74,0.0022687,802.74,-0.47931,802.74,1.0869,802.74,-0.0013139,802.74,-4.05E-03,802.74,4.78E-03,802.74,0.00051774,802.74,-0.94547,802.74,0.16326
804.32,31.182,804.32,0.28907,804.32,0.1012,804.32,-0.50285,804.32,0.0058092,804.32,2.40E-03,804.32,-0.48152,804.32,1.0883,804.32,-0.0020779,804.32,-3.35E-03,804.32,0.005721,804.32,0.00085785,804.32,-0.94669,804.32,0.16147
805.9,31.121,805.9,0.29514,805.9,0.074444,805.9,-0.50481,805.9,0.0059733,805.9,0.0020983,805.9,-0.483,805.9,1.0887,805.9,-0.0015688,805.9,-0.0039064,805.9,0.0054248,805.9,-7.31E-04,805.9,-0.9453,805.9,0.15907
807.48,31.093,807.48,0.3155,807.48,0.12172,807.48,-0.50658,807.48,0.0073071,807.48,0.0017243,807.48,-0.48377,807.48,1.0914,807.48,-0.0032524,807.48,-0.0034853,807.48,0.0011216,807.48,2.13E-03,807.48,-0.94688,807.48,0.157
809.05,31.023,809.05,0.26484,809.05,0.09025,809.05,-0.50963,809.05,0.0056399,809.05,0.0016854,809.05,-0.48591,809.05,1.0918,809.05,-0.00237,809.05,-0.0037727,809.05,0.0011488,809.05,0.0013172,809.05,-0.94759,809.05,0.15465
810.63,30.958,810.63,0.2751,810.63,0.12476,810.63,-0.5113,810.63,0.0063454,810.63,0.0015935,810.63,-0.48644,810.63,1.0913,810.63,-0.0019181,810.63,-0.0039915,810.63,-0.00030765,810.63,0.0022326,810.63,-0.94612,810.63,0.15283
812.21,30.882,812.21,0.28661,812.21,0.11617,812.21,-0.51207,812.21,0.0067111,812.21,1.52E-03,812.21,-0.48854,812.21,1.0884,812.21,-0.0011153,812.21,-0.0036373,812.21,0.0017042,812.21,0.00048644,812.21,-0.94052,812.21,0.15104
813.79,30.829,813.79,0.32607,813.79,0.11113,813.79,-0.51291,813.79,0.0067283,813.79,2.05E-03,813.79,-0.49057,813.79,1.0849,813.79,-2.84E-03,813.79,-4.54E-03,813.79,0.00080016,813.79,0.0013013,813.79,-0.93901,813.79,0.14894
815.37,30.762,815.37,0.25044,815.37,0.14728,815.37,-0.51157,815.37,0.0059611,815.37,0.0017639,815.37,-0.4919,815.37,1.0773,815.37,-8.03E-05,815.37,-0.0043619,815.37,-0.00056627,815.37,0.0029481,815.37,-0.9317,815.37,0.1456
816.95,30.689,816.95,0.22746,816.95,0.12827,816.95,-0.51119,816.95,0.0056514,816.95,1.70E-03,816.95,-0.49323,816.95,1.0705,816.95,-0.00021932,816.95,-0.0037494,816.95,-0.00098315,816.95,0.0028288,816.95,-0.92557,816.95,0.14223
818.52,30.605,818.52,0.16111,818.52,0.16166,818.52,-0.50813,818.52,0.0037762,818.52,1.38E-03,818.52,-0.49418,818.52,1.0576,818.52,0.0020739,818.52,-0.0035814,818.52,0.00070143,818.52,0.0042266,818.52,-0.9144,818.52,0.13849
820.1,30.548,820.1,0.16022,820.1,0.18144,820.1,-0.50219,820.1,0.0033811,820.1,0.0013523,820.1,-0.49381,820.1,1.0422,820.1,0.0022827,820.1,-0.0036357,820.1,0.0010053,820.1,0.0050908,820.1,-0.89962,820.1,0.13437
821.68,30.507,821.68,0.16684,821.68,0.21042,821.68,-0.49752,821.68,0.0028891,821.68,0.001428,821.68,-0.4913,821.68,1.0286,821.68,0.003709,821.68,-0.0036886,821.68,0.0014798,821.68,0.0061058,821.68,-0.8886,821.68,0.13183
823.26,30.434,823.26,0.18849,823.26,0.18801,823.26,-0.49573,823.26,0.0040383,823.26,0.0014315,823.26,-0.49174,823.26,1.0199,823.26,0.0012566,823.26,-0.0038608,823.26,0.0015898,823.26,0.0045976,823.26,-0.87969,823.26,0.12925
824.84,30.402,824.84,0.28208,824.84,0.15775,824.84,-0.49507,824.84,0.0058396,824.84,1.69E-03,824.84,-0.4929,824.84,1.0168,824.84,-0.00089281,824.84,-0.0040714,824.84,0.0022215,824.84,0.0024637,824.84,-0.87651,824.84,0.12794
826.41,30.321,826.41,0.31462,826.41,0.17179,826.41,-0.49682,826.41,0.0062115,826.41,1.88E-03,826.41,-0.49479,826.41,1.0148,826.41,-0.0014264,826.41,-0.0043408,826.41,0.0017378,826.41,0.0026161,826.41,-0.87416,826.41,0.12693
827.99,30.282,827.99,0.3263,827.99,0.12877,827.99,-0.49858,827.99,0.0059682,827.99,1.87E-03,827.99,-0.49623,827.99,1.0159,827.99,-0.0022805,827.99,-0.0041952,827.99,0.0028644,827.99,0.001196,827.99,-0.87447,827.99,0.12581
829.57,30.237,829.57,0.39798,829.57,0.13003,829.57,-0.50116,829.57,0.007195,829.57,0.0018295,829.57,-0.49739,829.57,1.0187,829.57,-0.0035225,829.57,-0.0042325,829.57,0.0031957,829.57,0.00022612,829.57,-0.87579,829.57,0.1246
831.15,30.174,831.15,0.4405,831.15,0.11695,831.15,-0.50493,831.15,0.0079717,831.15,1.67E-03,831.15,-0.49919,831.15,1.0221,831.15,-0.0047141,831.15,-4.10E-03,831.15,0.0023888,831.15,-0.00037225,831.15,-0.87834,831.15,0.12335
832.72,30.082,832.72,0.3864,832.72,0.11773,832.72,-0.51164,832.72,0.0072677,832.72,0.0015278,832.72,-0.50502,832.72,1.0313,832.72,-0.0037226,832.72,-0.0041844,832.72,0.0030949,832.72,6.38E-05,832.72,-0.88298,832.72,0.12221
834.3,30.025,834.3,0.31182,834.3,0.15309,834.3,-0.5163,834.3,0.0063691,834.3,0.0016554,834.3,-0.50711,834.3,1.0358,834.3,-0.0011619,834.3,-4.57E-03,834.3,0.0022808,834.3,0.0017453,834.3,-0.88762,834.3,0.12171
835.88,29.961,835.88,0.32241,835.88,0.13655,835.88,-0.51767,835.88,0.0066801,835.88,1.73E-03,835.88,-0.50902,835.88,1.0352,835.88,-0.0021618,835.88,-4.05E-03,835.88,0.0032656,835.88,0.0018513,835.88,-0.88547,835.88,0.12026
837.45,29.87,837.45,0.35642,837.45,0.091878,837.45,-0.52228,837.45,0.0061483,837.45,0.0020181,837.45,-0.51234,837.45,1.0392,837.45,-0.0033427,837.45,-0.0042039,837.45,0.0044664,837.45,-0.00021335,837.45,-0.88727,837.45,0.11969
839.03,29.828,839.03,0.34101,839.03,0.11853,839.03,-0.52624,839.03,0.0062485,839.03,1.97E-03,839.03,-0.51548,839.03,1.0455,839.03,-0.0022729,839.03,-0.0047611,839.03,0.0046962,839.03,0.0005703,839.03,-0.89057,839.03,0.11851
840.61,29.765,840.61,0.37152,840.61,0.12607,840.61,-0.53272,840.61,0.0072994,840.61,0.0018774,840.61,-0.51942,840.61,1.0543,840.61,-0.0034901,840.61,-0.0043087,840.61,0.002088,840.61,0.0013105,840.61,-0.89762,840.61,0.11878
842.18,29.703,842.18,0.36042,842.18,0.11237,842.18,-0.53876,842.18,6.20E-03,842.18,0.0022689,842.18,-0.52289,842.18,1.0625,842.18,-0.0026711,842.18,-0.004811,842.18,0.0042556,842.18,9.94E-05,842.18,-0.90372,842.18,0.11805
843.76,29.633,843.76,0.37453,843.76,0.1005,843.76,-0.54491,843.76,0.0069076,843.76,0.0022919,843.76,-0.52594,843.76,1.0719,843.76,-0.0033723,843.76,-0.0043475,843.76,0.0029822,843.76,0.00019471,843.76,-0.90857,843.76,0.11713
845.34,29.603,845.34,0.40167,845.34,0.12681,845.34,-0.55252,845.34,0.008103,845.34,0.0018725,845.34,-0.52991,845.34,1.0852,845.34,-0.0033801,845.34,-0.0043603,845.34,0.0020861,845.34,0.00038103,845.34,-0.91978,845.34,0.11847
846.91,29.506,846.91,0.40411,846.91,0.12782,846.91,-0.5626,846.91,0.0078024,846.91,0.0024042,846.91,-0.53617,846.91,1.0991,846.91,-0.0048726,846.91,-0.0050998,846.91,-0.00031434,846.91,0.0022084,846.91,-0.92935,846.91,0.11858
848.49,29.43,848.49,0.36731,848.49,0.097936,848.49,-0.57299,848.49,0.0071378,848.49,0.0025921,848.49,-0.54246,848.49,1.1162,848.49,-0.0031873,848.49,-0.0050861,848.49,0.0002844,848.49,0.00076262,848.49,-0.94073,848.49,0.11855
850.06,29.327,850.06,0.40963,850.06,0.1165,850.06,-0.58058,850.06,0.008264,850.06,0.0026105,850.06,-0.54597,850.06,1.1226,850.06,-0.0034347,850.06,-0.0053351,850.06,-0.00048902,850.06,0.00057365,850.06,-0.94716,850.06,0.11727
851.64,29.292,851.64,0.34371,851.64,0.12981,851.64,-0.59066,851.64,0.0080354,851.64,0.0027352,851.64,-0.55227,851.64,1.1413,851.64,-1.87E-03,851.64,-0.0054185,851.64,-0.001733,851.64,0.0028413,851.64,-0.95951,851.64,0.11791
853.22,29.269,853.22,0.29038,853.22,0.095195,853.22,-0.597,853.22,0.0068189,853.22,0.0023127,853.22,-0.55458,853.22,1.1501,853.22,-0.0012541,853.22,-0.004879,853.22,-0.00094494,853.22,0.00194,853.22,-0.9694,853.22,0.11818
854.79,29.115,854.79,0.36211,854.79,0.077571,854.79,-0.60411,854.79,0.0075569,854.79,0.0029563,854.79,-0.56236,854.79,1.1555,854.79,-0.0032016,854.79,-0.0057558,854.79,0.00026915,854.79,0.0011163,854.79,-0.96876,854.79,0.1172
856.37,29.045,856.37,0.3685,856.37,0.10537,856.37,-0.60651,856.37,0.0075945,856.37,0.0031114,856.37,-0.56723,856.37,1.1549,856.37,-0.0023962,856.37,-0.0058803,856.37,0.0039466,856.37,0.0018206,856.37,-0.96806,856.37,0.11555
857.94,28.951,857.94,0.32574,857.94,0.10233,857.94,-0.61398,857.94,0.0065074,857.94,0.0022567,857.94,-0.57243,857.94,1.1672,857.94,-0.003509,857.94,-0.0050082,857.94,0.0022623,857.94,0.0019404,857.94,-0.9724,857.94,0.11638
859.52,28.922,859.52,0.29928,859.52,0.12676,859.52,-0.61132,859.52,0.0051446,859.52,2.89E-03,859.52,-0.57154,859.52,1.1603,859.52,-0.0004641,859.52,-0.006289,859.52,0.0048517,859.52,0.0033555,859.52,-0.96632,859.52,0.11419
861.09,28.899,861.09,0.26993,861.09,0.17147,861.09,-0.61829,861.09,0.0058813,861.09,0.0024684,861.09,-0.57425,861.09,1.1718,861.09,-0.0010462,861.09,-0.005585,861.09,-0.00033013,861.09,0.0065224,861.09,-0.97746,861.09,0.11441
862.67,28.807,862.67,0.35024,862.67,0.13782,862.67,-0.61782,862.67,0.006092,862.67,0.0032703,862.67,-0.57353,862.67,1.165,862.67,-0.0017285,862.67,-6.97E-03,862.67,0.0011047,862.67,0.0040174,862.67,-0.96891,862.67,0.11292
864.24,28.739,864.24,0.38728,864.24,0.090827,864.24,-0.61465,864.24,0.0078008,864.24,0.0032154,864.24,-0.57471,864.24,1.1532,864.24,-0.0027549,864.24,-0.0060431,864.24,0.0019227,864.24,0.0011818,864.24,-0.95866,864.24,0.11042
865.82,28.622,865.82,0.42694,865.82,0.12508,865.82,-0.61427,865.82,0.0094826,865.82,0.0029969,865.82,-0.5727,865.82,1.1432,865.82,-0.0030527,865.82,-0.0055207,865.82,-0.0035317,865.82,0.0019545,865.82,-0.95034,865.82,0.10893
867.39,28.566,867.39,0.40873,867.39,0.11946,867.39,-0.60858,867.39,0.0080476,867.39,0.0029169,867.39,-0.57355,867.39,1.1296,867.39,-0.0043204,867.39,-0.0060091,867.39,-3.30E-03,867.39,0.0025984,867.39,-0.93558,867.39,0.1059
868.97,28.465,868.97,0.42829,868.97,0.1283,868.97,-0.6099,868.97,0.0082931,868.97,3.02E-03,868.97,-0.57636,868.97,1.1265,868.97,-0.0023329,868.97,-0.0068423,868.97,-0.0023634,868.97,8.74E-04,868.97,-0.93046,868.97,0.10414
870.54,28.412,870.54,0.41525,870.54,0.10007,870.54,-0.60649,870.54,0.0079012,870.54,3.17E-03,870.54,-0.57364,870.54,1.1146,870.54,-0.0016058,870.54,-0.0065239,870.54,0.0015645,870.54,-0.00036386,870.54,-0.92117,870.54,0.10287
872.11,28.358,872.11,0.38439,872.11,0.0994,872.11,-0.60242,872.11,0.0068993,872.11,3.29E-03,872.11,-0.57435,872.11,1.1032,872.11,-0.0013689,872.11,-0.0062967,872.11,0.0023246,872.11,0.00068226,872.11,-0.91185,872.11,0.10096
873.69,28.257,873.69,0.42083,873.69,0.1019,873.69,-0.60241,873.69,0.0073721,873.69,3.39E-03,873.69,-0.57807,873.69,1.097,873.69,-0.0032697,873.69,-0.0058613,873.69,0.0033579,873.69,0.0010857,873.69,-0.90532,873.69,0.099876
875.26,28.263,875.26,0.38269,875.26,0.1214,875.26,-0.59664,875.26,0.0060115,875.26,3.39E-03,875.26,-0.57469,875.26,1.0865,875.26,-0.0012807,875.26,-0.0063747,875.26,0.004451,875.26,0.0012603,875.26,-0.8966,875.26,0.098434
876.84,28.128,876.84,0.33487,876.84,0.13169,876.84,-0.59338,876.84,0.0047504,876.84,0.0031136,876.84,-0.57514,876.84,1.0722,876.84,-0.0011261,876.84,-6.09E-03,876.84,0.0044583,876.84,0.0032868,876.84,-0.88358,876.84,0.095482
878.41,28.067,878.41,0.3125,878.41,0.18348,878.41,-0.58638,878.41,0.004168,878.41,0.002762,878.41,-0.5717,878.41,1.0567,878.41,1.82E-04,878.41,-6.20E-03,878.41,0.0024122,878.41,0.0048509,878.41,-0.86851,878.41,0.094526
879.98,28.003,879.98,0.31856,879.98,0.19566,879.98,-0.57948,879.98,0.0046481,879.98,0.0028444,879.98,-0.56938,879.98,1.0399,879.98,0.00087412,879.98,-0.0061731,879.98,0.0013227,879.98,5.13E-03,879.98,-0.85404,879.98,0.092561
881.56,27.94,881.56,0.35941,881.56,0.19349,881.56,-0.57572,881.56,0.004757,881.56,0.0031291,881.56,-0.56902,881.56,1.0295,881.56,-7.94E-05,881.56,-6.60E-03,881.56,0.0017308,881.56,0.0045375,881.56,-0.84504,881.56,0.090863
